 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 257         2       true    7.85253326e+01    9.78584719e+02     2307.4          0.0  
 258         3      false    7.77259438e+01    6.11070044e+02     4127.8          0.0  
 259         2       true    7.83670560e+01    6.59105138e+02     2512.5          0.0  
 260         3      false    7.87738968e+01    5.77712705e+02     4020.0          0.0  
 261        10       true    3.14531981e+01    1.31479257e+03     7973.3          0.0  
 262         2      false    7.81665647e+01    4.05704097e+02     3126.0          0.0  
 263         3      false    7.68120209e+01    7.70249700e+02     4021.4          0.0  
 264         4      false    7.79393471e+01    1.11929052e+03     4420.7          0.0  
 265         3      false    7.70436411e+01    6.30038388e+02     4056.5          0.0  
 266         5      false    7.74272103e+01    1.02563997e+03     5327.2          0.0  
 267       302       true    3.20974356e-01    1.40904095e+03     98478.5          0.0  
 268       137      false    6.59420778e-02    5.29284046e+02     43351.0          0.0  
 269        56       true    2.86590320e-12    1.93505370e+02     16890.8          0.0  
 270         5      false    7.79902464e+01    1.82956161e+03     5176.5          0.0  
 271         7       true    7.90946784e+01    3.78477249e+03     8318.0          0.0  
 272        12       true    7.79656473e+01    3.29118671e+03     10988.2          0.0  
 273        13      false    7.75827285e+01    3.21639513e+03     11394.6          0.0  
 274         5       true    7.75988783e+01    1.28594492e+03     5018.0          0.0  
 275         3      false    8.03209673e+01    9.04073689e+02     3674.2          0.0  
 276         2      false    8.00203960e+01    4.53705351e+02     3118.9          0.0  
 277         5       true    1.95088645e+01    9.94861388e+02     4044.9          0.0  
 278         3      false    7.85200703e+01    5.86201970e+02     4094.6          0.0  
 279         2      false    7.78130676e+01    4.05730119e+02     3321.9          0.0  
 280         5      false    8.14374228e+01    6.73383529e+02     6786.5          0.0  
 281         2       true    7.68424817e+01    4.24948900e+02     3031.3          0.0  
 282         2       true    7.75143557e+01    8.25251931e+02     2417.4          0.0  
 283         6      false    7.86289995e+01    1.47254950e+03     6755.7          0.0  
 284         2      false    7.67739553e+01    4.18369948e+02     3049.9          0.0  
 285       303       true    6.39003695e-02    3.82908536e+05     95653.0          0.0  
 286         3       true    7.95882546e+01    9.36246936e+02     3361.0          0.0  
 287         6      false    8.06613112e+01    1.49053454e+03     6108.1          0.0  
 288         2       true    8.36103857e-12    2.83957368e+02     1241.9          0.0  
 289        13      false    7.71536786e+01    4.80746002e+03     11639.8          0.0  
 290         5       true    8.00325531e+01    1.43650175e+03     4988.7          0.0  
 291         2      false    8.11183177e+01    3.91058510e+02     3217.2          0.0  
 292         3      false    8.10986596e+01    8.07946778e+02     3981.5          0.0  
 293         5       true    8.12347075e+01    1.36376879e+03     5651.6          0.0  
 294         2      false    8.13217285e+01    3.95117191e+02     3248.4          0.0  
 295         4      false    7.73416142e+01    7.97923349e+02     5558.3          0.0  
 296         2      false    7.94524687e+01    4.84088921e+02     2787.4          0.0  
 297         3       true    7.92636764e+01    8.63027713e+02     3399.1          0.0  
 298         3      false    7.82779679e+01    7.34389217e+02     3925.4          0.0  
 299         5       true    7.81057912e+01    1.12009210e+03     5166.6          0.0  
 300         2      false    8.08179690e+01    3.96256474e+02     3382.7          0.0  
 301         2      false    7.96262356e+01    4.36204771e+02     2951.9          0.0  
 302         3      false    7.77852263e+01    6.48623913e+02     4141.0          0.0  
 303         2       true    7.79980241e+01    5.83521698e+02     2572.8          0.0  
 304         2       true    8.10445963e+01    7.96353139e+02     2362.0          0.0  
 305       302       true    1.14934860e+03    4.75685769e+08     102854.5          0.0  
 306         3      false    8.07067240e+01    6.68831671e+02     4476.9          0.0  
 307         3      false    8.02110387e+01    1.02092139e+03     3596.8          0.0  
 308        10       true    1.27069858e+01    1.38447641e+03     6800.3          0.0  
 309         7       true    7.84274787e+01    2.47206867e+03     6814.3          0.0  
 310         6      false    7.95267583e+01    1.02074007e+03     6244.4          0.0  
 311         3       true    7.84439662e+01    6.74027990e+02     3571.7          0.0  
 312         3       true    8.05584396e+01    5.49694095e+02     3857.4          0.0  
 313         2      false    8.05157604e+01    3.95638757e+02     3188.2          0.0  
 314         2      false    7.75420230e+01    4.66982945e+02     3036.2          0.0  
 315        13       true    3.82115536e+00    8.18782917e+02     7236.7          0.0  
 316       169       true    2.12693864e-02    2.08389130e+04     54899.9          0.0  
 317         3       true    7.70604153e+01    7.10632307e+02     3510.8          0.0  
 318         3       true    3.15407385e-12    2.13519402e+02     1435.2          0.0  
 319         2       true    8.03302123e+01    6.71255702e+02     2427.1          0.0  
 320         8      false    4.34241924e+01    2.29498543e+03     7448.7          0.0  
 321         2      false    8.02925311e+01    4.05968524e+02     3089.2          0.0  
 322         4      false    7.88812382e+01    9.34138767e+02     4484.7          0.0  
 323         2      false    7.96804533e+01    4.34895765e+02     2909.4          0.0  
 324       113      false    6.29665069e-01    6.49593124e+02     38161.8          0.0  
 325         3      false    7.85098241e+01    6.21798547e+02     5135.9          0.0  
 326         2       true    7.86352065e+01    6.78061344e+02     2748.7          0.0  
 327         4      false    8.02422642e+01    7.43484626e+02     5467.8          0.0  
 328         5      false    7.85381576e+01    1.31004392e+03     5338.2          0.0  
 329         3      false    7.75741761e+01    8.03116195e+02     3709.8          0.0  
 330         3      false    7.94926641e+01    5.75285130e+02     4395.1          0.0  
 331         6      false    7.76211442e+01    1.31226439e+03     6205.2          0.0  
 332        37       true    1.12118663e+00    6.77806431e+04     19616.9          0.0  
 333         2       true    7.75516132e+01    5.59617844e+02     2793.0          0.0  
 334         4      false    7.65476091e+01    7.37714326e+02     5062.6          0.0  
 335         2      false    7.65005440e+01    3.97495221e+02     3303.5          0.0  
 336         4      false    7.72741468e+01    9.04059825e+02     5078.6          0.0  
 337         2      false    7.68466862e+01    3.95419500e+02     4437.6          0.0  
