 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 220        17       true    1.02578034e-01    1.58761893e-14       6.6          5.9  
 221        17       true    1.52623292e-01    7.27196081e-15       6.4          5.8  
 222        24       true    1.31494762e-01    6.27276009e-15       8.5          7.6  
 223        25       true    1.18109987e-01    3.49720253e-15       8.7          7.8  
 224        26       true    1.62231412e-01    2.83106871e-15       8.9          8.0  
 225        19       true    8.30027987e-02    3.83026943e-15       7.2          6.5  
 226        20       true    4.39939524e-02    6.05071548e-15       7.4          6.7  
 227        17       true    3.27961499e-01    1.19904087e-14       6.3          5.7  
 228        24       true    1.03086798e-01    7.13318293e-15       8.4          7.5  
 229        20       true    1.10937873e-01    8.77076189e-15       7.7          6.9  
 230        22       true    1.73874863e-01    1.13797860e-14       7.8          7.0  
 231        20       true    1.09366184e-01    3.08975068e-13       7.8          7.0  
 232        23       true    2.94940203e-02    4.10782519e-15       8.7          7.9  
 233        22       true    4.19459687e-02    1.80966353e-14       8.1          7.3  
 234        19       true    1.65980928e-01    4.16333634e-15       6.9          6.2  
 235        25       true    1.72796428e-01    2.58126853e-14       8.8          7.9  
 236        22       true    1.17944738e-01    4.32986980e-15       7.9          7.0  
 237        19       true    1.38061777e-01    1.22124533e-14       6.8          6.1  
 238        25       true    9.61116407e-02    1.11577414e-14       9.1          8.2  
 239        18       true    8.24893159e-02    4.08006962e-15       6.7          6.1  
 240        20       true    2.03559235e-01    7.43849426e-15       7.0          6.3  
 241        28       true    1.03464418e-01    2.27595720e-15       9.5          8.5  
 242        21       true    7.76664478e-02    1.21014310e-14       8.1          7.3  
 243        17       true    2.49227295e-01    1.03250741e-14       6.4          5.8  
 244        29       true    1.89785227e-01    4.77395901e-15       9.9          8.8  
 245        36       true    1.32497264e-01    1.08246745e-15      13.8         12.5  
 246        23       true    4.47834231e-02    4.21884749e-15       8.2          7.4  
 247        18       true    3.31127447e-01    2.15938378e-14       6.6          5.9  
 248        23       true    2.00403203e-01    4.49085213e-14       8.1          7.2  
 249        19       true    6.94655422e-02    4.17443857e-14       7.0          6.3  
 250        17       true    1.32028097e-01    2.09832152e-14       6.3          5.7  
 251        19       true    8.67165586e-02    8.04911693e-15       7.1          6.4  
 252        25       true    2.79068424e-02    8.65973959e-15       9.1          8.2  
 253        28       true    1.31109535e-01    1.83186799e-15       9.5          8.5  
 254        25       true    1.10879473e-01    5.77315973e-15       8.7          7.8  
 255        28       true    1.86362959e-01    1.38777878e-14      10.0          9.0  
 256        20       true    8.67536850e-02    9.21485110e-15       7.9          7.2  
 257        71      false    1.22575350e-01    5.05480184e-03      32.4         28.3  
 258        23       true    1.76200566e-01    4.16333634e-14       8.9          8.0  
 259        19       true    2.13972960e-01    2.34812170e-14       7.0          6.2  
 260        21       true    2.07275013e-01    1.33781874e-14       7.5          6.7  
 261        28       true    1.60482652e-01    1.24344979e-14       9.7          8.7  
 262        27       true    4.14292838e-02    1.67643677e-14       9.6          8.6  
 263        30       true    2.18429531e-01    1.36557432e-14      10.6          9.5  
 264        18       true    6.79200562e-02    8.21565038e-15       6.7          6.0  
 265        22       true    1.55907196e-01    4.19109192e-15       7.9          7.1  
 266        19       true    1.47332359e-01    1.35447209e-14       6.9          6.2  
 267        33       true    1.14739346e-01    6.43929354e-15      12.9         11.7  
 268        16       true    7.99053855e-02    6.55031585e-15       6.2          5.6  
 269        28       true    1.11266954e-01    2.99760217e-15       9.8          8.8  
 270        23       true    1.31201864e-01    1.53765889e-14       8.2          7.3  
 271        21       true    1.87497919e-01    8.43769499e-15       7.4          6.7  
 272        22       true    1.34396265e-01    3.66373598e-15       7.9          7.0  
 273        18       true    1.69279368e-01    1.19348975e-14       8.1          7.4  
 274        26       true    1.12684206e-01    2.38697950e-15       9.0          8.1  
 275        22       true    5.95918339e-02    5.27355937e-15       7.9          7.1  
 276        19       true    1.42674256e-01    1.69864123e-14       7.0          6.3  
 277        19       true    2.68202612e-01    1.65978342e-14       7.0          6.2  
 278        20       true    2.03134774e-01    1.58206781e-14       7.3          6.5  
 279        19       true    1.96160065e-01    8.32667268e-15       8.4          7.7  
 280        21       true    2.08427042e-01    3.68594044e-14       7.3          6.6  
 281        19       true    4.74643856e-02    7.93809463e-15       7.2          6.5  
 282        28       true    1.11986550e-01    1.36002321e-15      10.1          9.0  
 283        22       true    1.02713355e-01    1.59317004e-14       8.7          7.9  
 284        19       true    5.70979313e-02    4.55191440e-15       7.2          6.4  
 285        27       true    1.20391722e-01    1.38500322e-13      12.5         11.4  
 286        18       true    1.97687427e-01    2.37032616e-14       6.6          6.0  
 287        29       true    4.92774888e-02    8.27116153e-15      10.1          9.1  
 288        21       true    3.95516287e-02    2.88657986e-15       7.8          7.0  
 289        25       true    1.64658535e-01    2.42583731e-14       8.9          8.0  
 290        19       true    2.10168671e-01    3.65263375e-14       7.0          6.2  
 291        29       true    7.48741893e-02    1.14908083e-14      12.8         11.8  
 292        21       true    2.54050448e-01    2.17603713e-14       7.3          6.6  
 293        17       true    1.86638762e-01    9.71445147e-15       6.4          5.8  
 294        17       true    1.74562276e-01    1.13797860e-14       6.4          5.8  
 295        27       true    6.22511250e-02    3.60822483e-15      10.5          9.5  
 296        23       true    1.39156530e-01    4.71844785e-15       8.1          7.3  
 297        19       true    5.94072755e-02    4.69069228e-15       8.8          8.0  
 298        21       true    1.39025750e-01    1.25455202e-14       7.4          6.6  
 299        19       true    2.08160693e-01    1.54321000e-14       7.0          6.2  
 300        19       true    2.22117355e-01    2.94486657e-14       7.0          6.2  
 301        21       true    1.25668645e-01    2.70339306e-14       7.8          7.1  
 302        16       true    1.17714447e-01    1.69309011e-14       6.2          5.6  
 303        26       true    5.76316464e-02    1.32671651e-14      10.9          9.9  
 304        18       true    1.69005782e-01    1.83741911e-14       6.5          5.9  
 305        20       true    8.28617353e-02    2.68118860e-14       7.5          6.7  
 306        26       true    1.15924467e-01    1.15463195e-14       9.3          8.3  
 307        19       true    2.30953685e-01    2.87547763e-14       6.9          6.2  
 308        18       true    8.92648774e-02    6.71684930e-15       6.8          6.1  
 309        21       true    1.69882152e-01    9.90596494e-14       7.5          6.7  
 310        18       true    8.74988767e-02    6.55031585e-15       6.7          6.0  
 311        20       true    6.15899993e-02    5.77315973e-15       7.4          6.6  
 312        23       true    1.89355271e-01    4.88498131e-15       8.0          7.2  
 313        20       true    2.22728489e-01    2.35922393e-14       7.2          6.5  
 314        18       true    1.48300869e-01    3.19189120e-15       6.7          6.0  
 315        25       true    2.71692328e-02    8.21565038e-15       9.2          8.3  
 316        21       true    1.19069692e-01    1.06026299e-14       9.2          8.5  
 317        28       true    9.81900435e-02    2.05391260e-15       9.4          8.4  
 318        24       true    1.08823990e-01    2.10942375e-15       8.3          7.4  
 319        24       true    1.10079256e-01    2.49800181e-15       8.4          7.5  
 320        23       true    1.60439040e-01    1.39888101e-14       8.2          7.4  
 321        19       true    2.40167477e-01    3.60544927e-14       6.9          6.2  
 322        21       true    8.01442996e-02    7.27196081e-15       7.7          7.0  
 323        19       true    1.21523033e-01    4.74065232e-14       7.0          6.3  
 324        18       true    1.40671017e-01    1.31006317e-14       6.7          6.0  
 325        22       true    3.82042868e-02    1.60982339e-15       8.6          7.8  
 326        17       true    1.36317141e-01    9.82547377e-15       6.4          5.8  
 327        20       true    3.26651089e-02    1.99840144e-15       7.4          6.6  
 328        28       true    2.70309109e-02    1.16573418e-15      11.5         10.6  
 329        18       true    7.41452812e-02    3.88578059e-15       6.9          6.2  
 330        35       true    1.67357071e-02    7.10542736e-15      12.3         11.1  
 331        20       true    6.32821280e-02    1.85962357e-14       7.5          6.8  
 332        27       true    2.33583217e-02    1.44328993e-15       9.9          9.0  
 333        17       true    2.94312232e-01    1.09356968e-14       6.5          5.8  
 334        25       true    4.97663121e-02    1.62092562e-14      10.6          9.7  
 335        24       true    7.69530167e-02    1.35447209e-14       8.7          7.8  
 336        17       true    2.54082117e-01    1.08801856e-14       6.4          5.8  
 337        37       true    4.55366264e-02    3.88578059e-15      13.3         11.9  
 338        20       true    8.04816894e-02    8.16013923e-15       7.5          6.8  
 339        27       true    3.29020883e-02    1.33226763e-15      10.2          9.2  
 340        32       true    3.15063376e-02    3.83026943e-15      11.0          9.9  
 341        33       true    4.50585704e-02    1.43218770e-14      11.7         10.5  
 342        17       true    3.40926593e-01    1.06026299e-14       6.2          5.5  
 343        20       true    7.28908536e-02    1.37112544e-14       7.4          6.6  
 344        75       true    8.94161779e-02    2.27595720e-15      35.4         32.0  
 345        25       true    2.47084831e-01    2.20934382e-14       8.7          7.8  
 346        32       true    4.96333681e-02    3.08919557e-13      11.7         10.5  
 347        26       true    1.61648466e-01    1.02695630e-14       9.2          8.2  
 348        18       true    1.82888789e-01    1.00419673e-13       6.9          6.2  
 349        24       true    1.64240889e-01    1.01030295e-14       8.4          7.5  
 350        18       true    1.03524749e-01    4.66293670e-15       6.7          6.0  
 351        19       true    2.50988574e-01    6.66133815e-14       6.8          6.1  
 352        22       true    2.80991230e-01    3.08642001e-14       7.8          7.0  
 353        19       true    4.96570630e-02    1.24900090e-14       7.0          6.3  
 354        18       true    3.50785922e-01    3.57491814e-14       6.7          6.0  
 355        20       true    1.58463194e-01    5.77204951e-13       7.2          6.5  
 356        24       true    3.40599215e-02    1.44328993e-15       9.9          9.0  
 357        19       true    8.94206681e-02    2.41751064e-14       7.6          6.8  
 358        22       true    7.23906005e-02    3.38618023e-14       8.0          7.2  
 359        21       true    7.46743599e-02    9.10382880e-15       7.7          6.9  
 360        19       true    1.39848586e-01    1.82492910e-13       7.0          6.3  
 361        21       true    5.56950523e-02    6.38378239e-15       7.8          7.0  
 362        23       true    1.25861934e-01    5.55111512e-15       8.1          7.3  
 363        18       true    7.99062224e-02    2.12607709e-14       6.7          6.0  
 364        27       true    5.07708160e-02    1.38222767e-14       9.3          8.4  
 365        16       true    5.01920895e-02    1.19348975e-14       6.8          6.1  
 366        21       true    9.89121062e-02    9.32587341e-15       8.0          7.1  
 367        18       true    1.13113214e-01    1.44884105e-14       6.8          6.1  
 368        17       true    2.66068374e-01    1.47104551e-14       6.3          5.7  
 369        18       true    7.50515205e-02    6.10622664e-15       8.3          7.6  
 370        21       true    2.08143394e-01    1.44051437e-14       7.6          6.8  
 371        22       true    1.53185096e-01    2.05391260e-15       7.8          6.9  
 372        23       true    1.37887672e-01    2.30371278e-14       8.5          7.7  
 373        18       true    1.82776717e-01    1.57651669e-14       6.7          6.1  
 374        18       true    1.78494803e-01    7.16093851e-15       6.7          6.0  
 375        22       true    5.95401417e-02    5.27355937e-15       7.9          7.1  
 376        19       true    3.16880538e-01    5.76760861e-14       6.7          6.1  
 377        21       true    1.18342124e-01    9.65894031e-15       7.5          6.8  
 378        24       true    2.45423069e-02    1.33226763e-15       8.6          7.8  
 379        22       true    6.30185267e-02    6.93889390e-15       9.3          8.5  
 380        19       true    2.27223846e-01    4.79616347e-14       7.0          6.3  
 381        23       true    9.99586451e-02    4.32431868e-14       8.5          7.6  
 382        19       true    3.38102631e-01    3.83026943e-14       8.6          7.9  
 383        17       true    1.37835354e-01    5.77315973e-15       6.4          5.7  
 384        24       true    1.11546864e-01    7.77156117e-15       8.4          7.6  
 385        19       true    2.98381110e-02    1.68753900e-14       7.2          6.5  
 386        24       true    1.31239676e-01    1.05293552e-12       8.4          7.5  
 387        19       true    3.06529457e-01    1.45439216e-14       7.0          6.3  
 388        20       true    1.50612159e-01    1.81521465e-14       7.2          6.5  
 389        26       true    6.77868539e-02    6.43929354e-15       9.5          8.6  
 390        19       true    1.27840264e-01    2.02060590e-14       7.1          6.4  
 391        19       true    1.15817487e-01    4.30766534e-14       7.7          7.0  
 392        18       true    2.03982015e-01    8.38218384e-15       6.7          6.0  
 393        45       true    1.07021983e-01    4.17665902e-13      19.2         17.4  
 394        28       true    2.12825290e-02    9.15933995e-16      11.1         10.1  
 395        21       true    3.25382950e-02    2.88657986e-15       7.6          6.8  
 396        18       true    3.52784161e-01    3.61377595e-14       6.7          6.0  
 397        24       true    4.69884532e-02    9.65894031e-15       8.4          7.5  
 398        19       true    1.63177407e-01    1.68198788e-14       6.9          6.2  
 399        21       true    1.57216025e-01    2.78110868e-14       7.7          6.9  
 400        22       true    6.65757097e-02    1.04360964e-14       9.8          9.1  
 401        16       true    1.97070140e-01    4.13558077e-15       6.0          5.4  
 402        18       true    2.66232409e-01    1.34336986e-14       6.6          5.9  
 403        18       true    8.69026992e-02    1.03805853e-14       6.9          6.2  
 404        20       true    2.37576214e-01    2.78110868e-14       7.2          6.5  
 405        34       true    6.16396215e-02    9.99200722e-15      13.9         12.6  
 406        21       true    1.22547059e-01    5.44009282e-15       7.4          6.7  
 407        20       true    1.55136028e-01    9.99200722e-15       7.0          6.3  
 408        18       true    1.26586138e-01    2.64233080e-14       6.7          6.0  
 409        18       true    2.54796726e-01    3.66928710e-14       6.7          6.0  
